 97.5         7.50RP         2             10           6.49          3.13          5.40          20.54         44.71         -8.49         0             0             0
 97.5         7.50RP         2             12           7.36          3.13          5.94          20.54         53.40         -10.79        0             0             0
 97.5         7.50RP         2             14           8.32          3.13          6.55          20.54         62.21         -13.23        0             0             0
 97.5         7.50RP         2             16           9.30          3.13          7.17          20.54         70.48         -15.59        0             0             0
 0            .00R           3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 0            .00R           3             2            7.53          6.55          7.28          30.77         10.94         1.68          92            67            75
 0            .00R           3             4            8.59          6.55          6.94          30.77         20.41         2.93          105           60            73
 0            .00R           3             6            9.65          6.55          6.68          30.77         29.26         3.90          116           53            72
 0            .00R           3             8            10.89         6.55          6.47          30.77         38.69         4.70          128           43            71
 0            .00R           3             10           12.15         6.55          6.34          30.77         47.63         5.24          138           28            71
 0            .00R           3             12           13.53         6.55          6.25          30.77         56.78         5.60          0             0             0
 0            .00R           3             14           14.89         6.55          6.23          30.77         65.11         5.67          0             0             0
 0            .00R           3             16           16.46         6.55          6.23          30.77         74.21         5.65          0             0             0
 2.5          2.50R          3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 2.5          2.50R          3             2            7.52          6.55          6.87          30.77         10.82         3.19          92            67            72
 2.5          2.50R          3             4            8.57          6.55          6.19          30.77         20.26         5.84          106           60            69
 2.5          2.50R          3             6            9.60          6.55          5.62          30.77         28.87         8.17          117           53            66
 2.5          2.50R          3             8            10.83         6.55          5.08          30.77         38.28         10.60         129           43            63
 2.5          2.50R          3             10           12.10         6.55          4.66          30.77         47.34         12.58         140           27            60
 2.5          2.50R          3             12           13.48         6.55          4.32          30.77         56.47         14.28         0             0             0
 2.5          2.50R          3             14           14.81         6.55          4.05          30.77         64.67         15.70         0             0             0
 2.5          2.50R          3             16           16.32         6.55          3.81          30.77         73.43         16.99         0             0             0
 5            5.00R          3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 5            5.00R          3             2            7.49          6.55          6.50          30.77         10.53         4.58          93            67            70
 5            5.00R          3             4            8.52          6.55          5.47          30.77         19.87         8.84          107           60            64
 5            5.00R          3             6            9.50          6.55          4.63          30.77         28.04         12.70         118           53            59
 5            5.00R          3             8            10.66         6.55          3.83          30.77         37.01         16.86         129           44            54
 5            5.00R          3             10           11.92         6.55          3.20          30.77         46.08         20.60         140           29            49
 5            5.00R          3             12           13.28         6.55          2.74          30.77         55.16         23.65         0             0             0
 5            5.00R          3             14           14.58         6.55          2.37          30.77         63.28         26.34         0             0             0
 5            5.00R          3             16           16.07         6.55          2.02          30.77         71.99         29.13         0             0             0
 7.5          7.50R          3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 7.5          7.50R          3             2            7.45          6.55          6.18          30.77         10.13         5.86          93            67            68
 7.5          7.50R          3             4            8.42          6.55          4.88          30.77         18.95         11.53         106           61            60
 7.5          7.50R          3             6            9.37          6.55          3.85          30.77         26.94         16.79         118           54            53
 7.5          7.50R          3             8            10.44         6.55          2.89          30.77         35.36         22.62         128           45            45
 7.5          7.50R          3             10           11.59         6.55          2.08          30.77         43.78         28.60         139           33            37
 7.5          7.50R          3             12           12.90         6.55          1.49          30.77         52.68         34.06         0             0             0
 7.5          7.50R          3             14           14.13         6.55          1.08          30.77         60.51         38.85         0             0             0
 7.5          7.50R          3             16           15.56         6.55          .71           30.77         69.07         44.30         0             0             0
 10           10.00R         3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 10           10.00R         3             2            7.37          6.55          5.85          30.77         9.43          7.21          93            67            66
 10           10.00R         3             4            8.28          6.55          4.38          30.77         17.71         13.97         106           62            57
 10           10.00R         3             6            9.18          6.55          3.17          30.77         25.40         20.75         117           55            47
 10           10.00R         3             8            10.17         6.55          2.13          30.77         33.28         28.21         127           47            37
 10           10.00R         3             10           11.19         6.55          1.31          30.77         40.89         36.03         137           37            26
 10           10.00R         3             12           12.33         6.55          .62           30.77         48.87         45.93         146           20            1
 10           10.00R         3             14           13.52         6.55          .10           30.77         56.71         61.96         0             0             0
 12.5         2.50YR         3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 12.5         2.50YR         3             2            7.26          6.55          5.51          30.77         8.36          8.65          92            68            64
 12.5         2.50YR         3             4            8.02          6.55          3.82          30.77         15.43         16.94         104           63            52
 12.5         2.50YR         3             6            8.80          6.55          2.40          30.77         22.20         26.05         114           58            39
 12.5         2.50YR         3             8            9.52          6.55          1.31          30.77         28.16         36.05         122           52            24
 12.5         2.50YR         3             10           10.20         6.55          .41           30.77         33.53         50.28         0             0             0
 15           5.00YR         3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 15           5.00YR         3             2            7.11          6.55          5.19          30.77         6.90          10.08         91            68            62
 15           5.00YR         3             4            7.72          6.55          3.37          30.77         12.69         19.56         101           65            48
 15           5.00YR         3             6            8.33          6.55          1.89          30.77         18.18         30.27         110           61            33
 15           5.00YR         3             8            8.85          6.55          .82           30.77         22.68         42.54         117           57            5
 17.5         7.50YR         3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 17.5         7.50YR         3             2            6.96          6.55          4.95          30.77         5.46          11.19         89            69            60
 17.5         7.50YR         3             4            7.42          6.55          2.98          30.77         9.92          22.00         99            66            45
 17.5         7.50YR         3             6            7.85          6.55          1.52          30.77         13.89         33.80         106           63            26
 17.5         7.50YR         3             8            8.20          6.55          .46           30.77         17.08         49.12         0             0             0
 20           10.00YR        3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 20           10.00YR        3             2            6.77          6.55          4.74          30.77         3.47          12.21         87            70            59
 20           10.00YR        3             4            7.08          6.55          2.68          30.77         6.61          24.06         95            68            41
 20           10.00YR        3             6            7.38          6.55          1.22          30.77         9.51          37.16         101           66            19
 20           10.00YR        3             8            7.63          6.55          .20           30.77         11.82         56.99         0             0             0
 22.5         2.50Y          3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 22.5         2.50Y          3             2            6.56          6.55          4.60          30.77         1.37          12.87         84            71            58
 22.5         2.50Y          3             4            6.73          6.55          2.45          30.77         3.10          25.71         91            70            39
 22.5         2.50Y          3             6            6.92          6.55          .99           30.77         5.02          40.01         96            68            10
 25           5.00Y          3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 25           5.00Y          3             2            6.38          6.55          4.56          30.77         -.55          13.08         82            72            57
 25           5.00Y          3             4            6.41          6.55          2.34          30.77         -.15          26.58         87            71            37
 25           5.00Y          3             6            6.50          6.55          .86           30.77         .72           41.87         0             0             0
 27.5         7.50Y          3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 27.5         7.50Y          3             2            6.23          6.55          4.57          30.77         -2.13         13.03         80            73            57
 27.5         7.50Y          3             4            6.12          6.55          2.30          30.77         -3.32         26.87         83            73            37
 27.5         7.50Y          3             6            6.07          6.55          .78           30.77         -3.84         43.06         0             0             0
 30           10.00Y         3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 30           10.00Y         3             2            6.08          6.55          4.67          30.77         -3.74         12.54         77            74            58
 30           10.00Y         3             4            5.83          6.55          2.34          30.77         -6.44         26.57         79            74            37
 30           10.00Y         3             6            5.67          6.55          .82           30.77         -8.30         42.49         0             0             0
 32.5         2.50GY         3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 32.5         2.50GY         3             2            5.94          6.55          4.91          30.77         -5.29         11.40         74            74            60
 32.5         2.50GY         3             4            5.51          6.55          2.55          30.77         -10.05        24.97         73            76            39
 32.5         2.50GY         3             6            5.22          6.55          1.05          30.77         -13.53        39.18         72            77            9
 35           5.00GY         3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 35           5.00GY         3             2            5.83          6.55          5.19          30.77         -6.42         10.09         72            75            62
 35           5.00GY         3             4            5.26          6.55          2.99          30.77         -13.04        21.97         68            77            44
 35           5.00GY         3             6            4.81          6.55          1.46          30.77         -18.57        34.37         64            79            22
 35           5.00GY         3             8            4.41          6.55          .27           30.77         -23.80        54.16         0             0             0
 37.5         7.50GY         3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 37.5         7.50GY         3             2            5.72          6.55          5.71          30.77         -7.70         7.79          68            76            65
 37.5         7.50GY         3             4            5.00          6.55          3.73          30.77         -16.22        17.43         60            79            50
 37.5         7.50GY         3             6            4.40          6.55          2.24          30.77         -23.96        27.29         52            81            35
 37.5         7.50GY         3             8            3.84          6.55          1.10          30.77         -31.79        38.53         41            83            7
 37.5         7.50GY         3             10           3.32          6.55          .29           30.77         -39.86        53.63         0             0             0
 40           10.00GY        3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 40           10.00GY        3             2            5.66          6.55          6.11          30.77         -8.41         6.15          66            76            67
 40           10.00GY        3             4            4.85          6.55          4.49          30.77         -18.03        13.41         54            79            56
 40           10.00GY        3             6            4.16          6.55          3.18          30.77         -27.26        20.69         41            82            45
 40           10.00GY        3             8            3.53          6.55          2.14          30.77         -36.52        28.11         18            85            33
 40           10.00GY        3             10           2.96          6.55          1.36          30.77         -45.87        35.49         0             0             0
 40           10.00GY        3             12           2.48          6.55          .75           30.77         -54.92        43.57         0             0             0
 40           10.00GY        3             14           2.02          6.55          .26           30.77         -64.64        54.62         0             0             0
 42.5         2.50G          3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 42.5         2.50G          3             2            5.62          6.55          6.56          30.77         -8.87         4.37          64            76            70
 42.5         2.50G          3             4            4.75          6.55          5.44          30.77         -19.37        8.97          48            80            63
 42.5         2.50G          3             6            3.99          6.55          4.55          30.77         -29.66        13.10         24            83            56
 42.5         2.50G          3             8            3.36          6.55          3.88          30.77         -39.23        16.60         0             0             0
 42.5         2.50G          3             10           2.73          6.55          3.29          30.77         -50.08        20.00         0             0             0
 42.5         2.50G          3             12           2.21          6.55          2.85          30.77         -60.38        22.84         0             0             0
 42.5         2.50G          3             14           1.76          6.55          2.52          30.77         -70.67        25.22         0             0             0
 42.5         2.50G          3             16           1.37          6.55          2.29          30.77         -81.21        26.96         0             0             0
 45           5.00G          3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 45           5.00G          3             2            5.59          6.55          6.91          30.77         -9.13         3.02          62            76            72
 45           5.00G          3             4            4.70          6.55          6.09          30.77         -19.97        6.25          44            80            67
 45           5.00G          3             6            3.95          6.55          5.48          30.77         -30.20        8.79          0             0             0
 45           5.00G          3             8            3.33          6.55          5.08          30.77         -39.62        10.61         0             0             0
 45           5.00G          3             10           2.71          6.55          4.74          30.77         -50.46        12.21         0             0             0
 45           5.00G          3             12           2.20          6.55          4.49          30.77         -60.61        13.39         0             0             0
 45           5.00G          3             14           1.74          6.55          4.32          30.77         -71.12        14.30         0             0             0
 45           5.00G          3             16           1.36          6.55          4.20          30.77         -81.59        14.91         0             0             0
 47.5         7.50G          3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 47.5         7.50G          3             2            5.59          6.55          7.19          30.77         -9.22         1.99          61            77            73
 47.5         7.50G          3             4            4.68          6.55          6.64          30.77         -20.25        4.05          40            81            70
 47.5         7.50G          3             6            3.94          6.55          6.31          30.77         -30.33        5.35          0             0             0
 47.5         7.50G          3             8            3.34          6.55          6.09          30.77         -39.57        6.22          0             0             0
 47.5         7.50G          3             10           2.74          6.55          5.92          30.77         -49.93        6.94          0             0             0
 47.5         7.50G          3             12           2.21          6.55          5.79          30.77         -60.46        7.47          0             0             0
 47.5         7.50G          3             14           1.77          6.55          5.72          30.77         -70.39        7.77          0             0             0
 47.5         7.50G          3             16           1.39          6.55          5.66          30.77         -80.55        8.02          0             0             0
 50           10.00G         3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 50           10.00G         3             2            5.59          6.55          7.50          30.77         -9.22         .87           60            77            75
 50           10.00G         3             4            4.68          6.55          7.30          30.77         -20.25        1.60          37            81            74
 50           10.00G         3             6            3.97          6.55          7.20          30.77         -29.93        1.97          0             0             0
 50           10.00G         3             8            3.36          6.55          7.15          30.77         -39.18        2.14          0             0             0
 50           10.00G         3             10           2.78          6.55          7.16          30.77         -49.07        2.12          0             0             0
 50           10.00G         3             12           2.26          6.55          7.19          30.77         -59.35        1.98          0             0             0
 50           10.00G         3             14           1.82          6.55          7.27          30.77         -69.34        1.71          0             0             0
 50           10.00G         3             16           1.42          6.55          7.36          30.77         -79.78        1.37          0             0             0
 52.5         2.50BG         3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 52.5         2.50BG         3             2            5.61          6.55          7.88          30.77         -8.96         -.43          60            77            77
 52.5         2.50BG         3             4            4.72          6.55          8.09          30.77         -19.76        -1.15         33            81            78
 52.5         2.50BG         3             6            4.03          6.55          8.32          30.77         -29.07        -1.92         0             0             0
 52.5         2.50BG         3             8            3.43          6.55          8.58          30.77         -38.17        -2.80         0             0             0
 52.5         2.50BG         3             10           2.84          6.55          8.91          30.77         -48.03        -3.85         0             0             0
 52.5         2.50BG         3             12           2.33          6.55          9.22          30.77         -57.82        -4.81         0             0             0
 52.5         2.50BG         3             14           1.89          6.55          9.53          30.77         -67.58        -5.74         0             0             0
 52.5         2.50BG         3             16           1.51          6.55          9.81          30.77         -77.30        -6.61         0             0             0
 55           5.00BG         3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 55           5.00BG         3             2            5.63          6.55          8.35          30.77         -8.71         -2.03         59            77            79
 55           5.00BG         3             4            4.80          6.55          9.13          30.77         -18.71        -4.53         30            81            83
 55           5.00BG         3             6            4.15          6.55          9.85          30.77         -27.32        -6.72         0             0             0
 55           5.00BG         3             8            3.53          6.55          10.66         30.77         -36.46        -9.05         0             0             0
 55           5.00BG         3             10           2.96          6.55          11.50         30.77         -45.85        -11.35        0             0             0
 55           5.00BG         3             12           2.47          6.55          12.32         30.77         -55.01        -13.47        0             0             0
 55           5.00BG         3             14           2.04          6.55          13.07         30.77         -64.19        -15.34        0             0             0
 55           5.00BG         3             16           1.62          6.55          13.83         30.77         -74.33        -17.18        0             0             0
 57.5         7.50BG         3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 57.5         7.50BG         3             2            5.67          6.55          8.78          30.77         -8.26         -3.44         58            76            82
 57.5         7.50BG         3             4            4.90          6.55          10.10         30.77         -17.48        -7.45         27            80            87
 57.5         7.50BG         3             6            4.27          6.55          11.33         30.77         -25.67        -10.89        0             0             0
 57.5         7.50BG         3             8            3.70          6.55          12.57         30.77         -33.94        -14.11        0             0             0
 57.5         7.50BG         3             10           3.12          6.55          13.87         30.77         -43.13        -17.26        0             0             0
 57.5         7.50BG         3             12           2.63          6.55          15.04         30.77         -51.93        -19.94        0             0             0
 57.5         7.50BG         3             14           2.18          6.55          16.22         30.77         -61.00        -22.51        0             0             0
 57.5         7.50BG         3             16           1.77          6.55          17.29         30.77         -70.45        -24.73        0             0             0
 60           10.00BG        3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 60           10.00BG        3             2            5.72          6.55          9.22          30.77         -7.73         -4.81         58            76            84
 60           10.00BG        3             4            5.04          6.55          11.11         30.77         -15.65        -10.30        27            80            92
 60           10.00BG        3             6            4.48          6.55          13.05         30.77         -22.84        -15.29        0             0             0
 60           10.00BG        3             8            3.95          6.55          14.99         30.77         -30.15        -19.83        0             0             0
 60           10.00BG        3             10           3.40          6.55          17.24         30.77         -38.59        -24.62        0             0             0
 60           10.00BG        3             12           2.93          6.55          19.26         30.77         -46.53        -28.59        0             0             0
 60           10.00BG        3             14           2.43          6.55          21.49         30.77         -55.80        -32.65        0             0             0
 62.5         2.50B          3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 62.5         2.50B          3             2            5.79          6.55          9.63          30.77         -6.88         -6.05         58            76            86
 62.5         2.50B          3             4            5.21          6.55          12.09         30.77         -13.67        -12.89        27            79            96
 62.5         2.50B          3             6            4.72          6.55          14.57         30.77         -19.73        -18.89        0             0             0
 62.5         2.50B          3             8            4.25          6.55          17.32         30.77         -25.99        -24.79        0             0             0
 62.5         2.50B          3             10           3.75          6.55          20.44         30.77         -33.14        -30.78        0             0             0
 62.5         2.50B          3             12           3.30          6.55          23.54         30.77         -40.14        -36.14        0             0             0
 62.5         2.50B          3             14           2.91          6.55          26.95         30.77         -46.75        -41.53        0             0             0
 65           5.00B          3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 65           5.00B          3             2            5.87          6.55          10.01         30.77         -5.99         -7.19         58            76            87
 65           5.00B          3             4            5.42          6.55          12.93         30.77         -11.16        -15.00        31            78            99
 65           5.00B          3             6            5.06          6.55          15.98         30.77         -15.41        -22.00        0             0             0
 65           5.00B          3             8            4.72          6.55          19.66         30.77         -19.68        -29.33        0             0             0
 65           5.00B          3             10           4.39          6.55          23.94         30.77         -24.04        -36.80        0             0             0
 65           5.00B          3             12           4.06          6.55          28.38         30.77         -28.59        -43.65        0             0             0
 65           5.00B          3             14           3.76          6.55          33.39         30.77         -33.03        -50.57        0             0             0
 67.5         7.50B          3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 67.5         7.50B          3             2            6.00          6.55          10.39         30.77         -4.56         -8.27         60            75            89
 67.5         7.50B          3             4            5.69          6.55          13.61         30.77         -8.08         -16.64        38            77            102
 67.5         7.50B          3             6            5.44          6.55          17.03         30.77         -10.88        -24.20        0             0             0
 67.5         7.50B          3             8            5.22          6.55          21.21         30.77         -13.49        -32.16        0             0             0
 67.5         7.50B          3             10           5.01          6.55          25.76         30.77         -16.04        -39.71        0             0             0
 67.5         7.50B          3             12           4.81          6.55          31.15         30.77         -18.60        -47.57        0             0             0
 67.5         7.50B          3             14           4.58          6.55          37.07         30.77         -21.56        -55.22        0             0             0
 70           10.00B         3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 70           10.00B         3             2            6.16          6.55          10.69         30.77         -2.88         -9.13         62            75            90
 70           10.00B         3             4            5.97          6.55          14.05         30.77         -4.94         -17.68        45            76            103
 70           10.00B         3             6            5.83          6.55          17.78         30.77         -6.45         -25.72        0             0             0
 70           10.00B         3             8            5.71          6.55          22.15         30.77         -7.86         -33.80        0             0             0
 70           10.00B         3             10           5.60          6.55          26.98         30.77         -9.01         -41.57        0             0             0
 70           10.00B         3             12           5.51          6.55          32.83         30.77         -10.06        -49.84        0             0             0
 70           10.00B         3             14           5.43          6.55          39.02         30.77         -10.99        -57.58        0             0             0
 70           10.00B         3             16           5.42          6.55          45.03         30.77         -11.20        -64.33        0             0             0
 72.5         2.50PB         3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 72.5         2.50PB         3             2            6.33          6.55          10.90         30.77         -1.00         -9.70         65            74            91
 72.5         2.50PB         3             4            6.30          6.55          14.40         30.77         -1.34         -18.50        53            75            105
 72.5         2.50PB         3             6            6.31          6.55          18.34         30.77         -1.26         -26.81        34            75            118
 72.5         2.50PB         3             8            6.37          6.55          22.84         30.77         -.66          -34.98        0             0             0
 72.5         2.50PB         3             10           6.46          6.55          27.96         30.77         .29           -43.03        0             0             0
 72.5         2.50PB         3             12           6.57          6.55          33.87         30.77         1.46          -51.20        0             0             0
 72.5         2.50PB         3             14           6.73          6.55          40.53         30.77         3.13          -59.33        0             0             0
 72.5         2.50PB         3             16           6.92          6.55          47.78         30.77         5.04          -67.23        0             0             0
 75           5.00PB         3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 75           5.00PB         3             2            6.53          6.55          11.02         30.77         1.04          -10.05        68            73            92
 75           5.00PB         3             4            6.64          6.55          14.56         30.77         2.23          -18.87        60            73            105
 75           5.00PB         3             6            6.78          6.55          18.61         30.77         3.60          -27.35        48            73            119
 75           5.00PB         3             8            6.95          6.55          22.93         30.77         5.33          -35.13        31            73            131
 75           5.00PB         3             10           7.21          6.55          28.20         30.77         7.86          -43.39        0             0             0
 75           5.00PB         3             12           7.53          6.55          34.26         30.77         10.89         -51.70        0             0             0
 75           5.00PB         3             14           7.92          6.55          40.88         30.77         14.55         -59.74        0             0             0
 75           5.00PB         3             16           8.44          6.55          49.02         30.77         19.13         -68.49        0             0             0
 77.5         7.50PB         3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 77.5         7.50PB         3             2            6.77          6.55          11.07         30.77         3.55          -10.16        72            71            92
 77.5         7.50PB         3             4            7.12          6.55          14.59         30.77         7.01          -18.93        69            70            105
 77.5         7.50PB         3             6            7.54          6.55          18.52         30.77         10.97         -27.17        66            69            118
 77.5         7.50PB         3             8            8.00          6.55          22.67         30.77         15.24         -34.68        62            68            130
 77.5         7.50PB         3             10           8.56          6.55          27.56         30.77         20.16         -42.45        58            66            143
 77.5         7.50PB         3             12           9.22          6.55          32.67         30.77         25.75         -49.63        55            63            155
 77.5         7.50PB         3             14           10.06         6.55          38.56         30.77         32.49         -57.02        54            59            168
 77.5         7.50PB         3             16           11.04         6.55          44.95         30.77         39.82         -64.25        54            55            180
 80           10.00PB        3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 80           10.00PB        3             2            6.99          6.55          11.01         30.77         5.70          -10.00        76            70            92
 80           10.00PB        3             4            7.52          6.55          14.19         30.77         10.81         -18.02        77            68            104
 80           10.00PB        3             6            8.10          6.55          17.62         30.77         16.18         -25.39        78            66            116
 80           10.00PB        3             8            8.76          6.55          21.39         30.77         21.91         -32.47        79            63            127
 80           10.00PB        3             10           9.54          6.55          25.79         30.77         28.36         -39.75        80            59            139
 80           10.00PB        3             12           10.28         6.55          29.75         30.77         34.13         -45.63        82            56            149
 80           10.00PB        3             14           11.23         6.55          34.65         30.77         41.22         -52.21        85            50            160
 80           10.00PB        3             16           12.27         6.55          39.81         30.77         48.44         -58.50        88            43            170
 82.5         2.50P          3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 82.5         2.50P          3             2            7.15          6.55          10.76         30.77         7.24          -9.31         79            69            91
 82.5         2.50P          3             4            7.81          6.55          13.62         30.77         13.55         -16.67        82            67            102
 82.5         2.50P          3             6            8.51          6.55          16.57         30.77         19.79         -23.24        86            63            112
 82.5         2.50P          3             8            9.29          6.55          19.68         30.77         26.33         -29.38        90            59            122
 82.5         2.50P          3             10           10.20         6.55          23.27         30.77         33.51         -35.69        94            54            132
 82.5         2.50P          3             12           11.06         6.55          26.67         30.77         39.99         -41.11        99            49            141
 82.5         2.50P          3             14           12.12         6.55          30.80         30.77         47.42         -47.09        103           41            151
 82.5         2.50P          3             16           13.19         6.55          34.97         30.77         54.55         -52.62        108           30            161
 85           5.00P          3             0            6.43          6.55          7.74          30.77         -.02          .03           75            73            77
 85           5.00P          3             2            7.28          6.55          10.45         30.77         8.49          -8.44         82            69            89
 85           5.00P          3             4            8.04          6.55          12.87         30.77         15.64         -14.86        87            65            99
 85           5.00P          3             6            8.81          6.55          15.34         30.77         22.34         -20.60        92            61            108
 85           5.00P          3             8            9.67          6.55          18.09         30.77         29.43         -26.33        98            56            117
 85           5.00P          3             10           10.64         6.55          21.20         30.77         36.90         -32.14        103           50            127
